"congress","chamber","screen_name","bioguide_id","member","account_type","handle_type"
"116","House","DRPHILROE","R000582","Phil Roe","office","screen_name"
"116","House","MATTGAETZ","G000578","Matt Gaetz","campaign","screen_name"
"116","House","BILLPASCRELL","P000096","Bill Pascrell","office","screen_name"
"116","House","GERRYCONNOLLY","C001078","Gerry Connolly","office","screen_name"
"116","House","BENNIEGTHOMPSON","T000193","Bennie Thompson","office","screen_name"
"116","House","REPJOECOURTNEY","C001069","Joe Courtney","office","screen_name"
"116","House","REPGARAMENDI","G000559","John Garamendi","office","screen_name"
"116","House","REELECTHANK","J000288","Hank Johnson","campaign","screen_name"
"116","House","WOMACK4CONGRESS","W000809","Steve Womack","campaign","screen_name"
"116","House","KARENBASSTWEETS","B001270","Karen Bass","campaign","screen_name"
"116","House","COLLINPETERSON","P000258","Collin Peterson","campaign","screen_name"
"116","House","REPDINATITUS","T000468","Dina Titus","office","screen_name"
"116","House","REPFREDUPTON","U000031","Fred Upton","office","screen_name"
"116","House","STANDWITHRAUL","G000551","Raul Grijalva","campaign","screen_name"
"116","House","REPTEDDEUTCH","D000610","Ted Deutch","office","screen_name"
"116","House","ROSADELAURO","D000216","Rosa DeLauro","office","screen_name"
"116","House","REPLLOYDDOGGETT","D000399","Lloyd Doggett","office","screen_name"
"116","House","REP_WATKINS","W000824","Steve Watkins","office","screen_name"
"116","House","JODYHICE","H001071","Jody Hice","campaign","screen_name"
"116","House","REPMARKGREEN","G000590","Mark Green","office","screen_name"
"116","House","REPRIGGLEMAN","R000611","Denver Riggleman","office","screen_name"
"116","House","REPDAVIDS","D000629","Sharice Davids","office","screen_name"
"116","House","REPSHERRILL","S001207","Mikie Sherrill","office","screen_name"
"116","House","REPMEUSER","M001204","Dan Meuser","office","screen_name"
"116","House","REPSYLVIAGARCIA","G000587","Sylvia Garcia","office","screen_name"
"116","House","REPRONWRIGHT","W000827","Ron Wright","office","screen_name"
"116","House","REPTJCOX","C001124","TJ Cox","office","screen_name"
"116","House","REPGOLDEN","G000592","Jared Golden","office","screen_name"
"116","House","REPDMP","M001207","Debbie Mucarsel-Powell","office","screen_name"
"116","House","REPGILCISNEROS","C001123","Gil Cisneros","office","screen_name"
"116","House","REPKATIEPORTER","P000618","Katie Porter","office","screen_name"
"116","House","REPKIRKPATRICK","K000368","Ann Kirkpatrick","office","screen_name"
"116","House","REPMICHAELGUEST","G000591","Michael Guest","office","screen_name"
"116","House","REPJOHNROSE","R000612","John Rose","office","screen_name"
"116","House","REPJAHANAHAYES","H001081","Jahana Hayes","office","screen_name"
"116","House","REPGREGPENCE","P000615","Greg Pence","office","screen_name"
"116","House","REPMICHAELWALTZ","W000823","Michael Waltz","office","screen_name"
"116","House","REPCHIPROY","R000614","Chip Roy","office","screen_name"
"116","House","REPGREGSTEUBE","S001214","Greg Steube","office","screen_name"
"116","House","REPJIMBAIRD","B001307","Jim Baird","office","screen_name"
"116","House","MADELEINEDEAN","D000631","Madeleine Dean","campaign","screen_name"
"116","House","ANTHONYGONZALEZ","G000588","Anthony Gonzalez","campaign","screen_name"
"116","House","AUCTNR1","L000576","Billy Long","campaign","screen_name"
"116","House","ANDYKIMNJ","K000394","Andy Kim","campaign","screen_name"
"116","House","ANNLWAGNER","W000812","Ann Wagner","campaign","screen_name"
"116","House","BENMCADAMS","M001209","Ben McAdams","campaign","screen_name"
"116","House","BOBBYSCOTT4VA3","S000185","Bobby Scott","campaign","screen_name"
"116","House","BRENDALLAWRENCE","L000581","Brenda Lawrence","campaign","screen_name"
"116","House","BUDDFORCONGRESS","B001305","Ted Budd","campaign","screen_name"
"116","House","DANKILDEE","K000380","Dan Kildee","campaign","screen_name"
"116","House","DAVIDCICILLINE","C001084","David Cicilline","campaign","screen_name"
"116","House","DINATITUS","T000468","Dina Titus","campaign","screen_name"
"116","House","ELECTADAMSMITH","S000510","Adam Smith","campaign","screen_name"
"116","House","FOXXFORCONGRESS","F000450","Virginia Foxx","campaign","screen_name"
"116","House","CHRISPAPPASNH","P000614","Chris Pappas","campaign","screen_name"
"116","House","CLINE4VIRGINIA","C001118","Ben Cline","campaign","screen_name"
"116","House","COLINALLREDTX","A000376","Colin Allred","campaign","screen_name"
"116","House","CONGBOYLE","B001296","Brendan Boyle","office","screen_name"
"116","House","CONORLAMBPA","L000588","Conor Lamb","campaign","screen_name"
"116","House","CURTISUT","C001114","John Curtis","campaign","screen_name"
"116","House","DAVEFORIOWA","L000565","Dave Loebsack","campaign","screen_name"
"116","House","DAVIDROUZER","R000603","David Rouzer","campaign","screen_name"
"116","House","DENVER4VA","R000611","Denver Riggleman","campaign","screen_name"
"116","House","DONBEYERVA","B001292","Don Beyer","campaign","screen_name"
"116","House","DRKIMSCHRIER","S001216","Kim Schrier","campaign","screen_name"
"116","House","DUNNCAMPAIGN","D000628","Neal Dunn","campaign","screen_name"
"116","House","DWIGHTEVANSPA","E000296","Dwight Evans","campaign","screen_name"
"116","House","ELISESTEFANIK","S001196","Elise Stefanik","campaign","screen_name"
"116","House","ESPAILLATNY","E000297","Adriano Espaillat","campaign","screen_name"
"116","House","GEORGEHOLDING","H001065","George Holding","campaign","screen_name"
"116","House","GRACE4NY","M001188","Grace Meng","campaign","screen_name"
"116","House","GROTHMANFORWI","G000576","Glenn Grothman","campaign","screen_name"
"116","House","GUESTCONGRESS","G000591","Michael Guest","campaign","screen_name"
"116","House","HALEYLIVE","S001215","Haley Stevens","campaign","screen_name"
"116","House","HOULAHANFORPA","H001085","Chrissy Houlahan","campaign","screen_name"
"116","House","JACKBERGMAN_MI1","B001301","Jack Bergman","campaign","screen_name"
"116","House","JASONSMITHMO","S001195","Jason Smith","campaign","screen_name"
"116","House","JERRYNADLER","N000002","Jerrold Nadler","campaign","screen_name"
"116","House","JODEYARRINGTON","A000375","Jodey Arrington","campaign","screen_name"
"116","House","JOHNJOYCEFORPA","J000302","John Joyce","campaign","screen_name"
"116","House","JOHNSONLEADS","J000292","Bill Johnson","campaign","screen_name"
"116","House","PETEKINGCPG","K000210","Peter T. King","campaign","screen_name"
"116","House","KRHERN","H001082","Kevin Hern","campaign","screen_name"
"116","House","LATTA4CONGRESS","L000566","Bob Latta","campaign","screen_name"
"116","House","MLFUDGE","F000455","Marcia Fudge","campaign","screen_name"
"116","House","SPMALONEY","M001185","Sean Maloney","campaign","screen_name"
"116","House","KATHLEENRICE","R000602","Kathleen Rice","campaign","screen_name"
"116","House","KELLYFORMS01","K000388","Trent Kelly","campaign","screen_name"
"116","House","LANGEVINFORRI","L000559","Jim Langevin","campaign","screen_name"
"116","House","LIZ_CHENEY","C001109","Liz Cheney","campaign","screen_name"
"116","House","LLOYDDOGGETTTX","D000399","Lloyd Doggett","campaign","screen_name"
"116","House","LOUIEGOHMERTTX1","G000552","Louie Gohmert","campaign","screen_name"
"116","House","MACTHORNBERRY","T000238","Mac Thornberry","campaign","screen_name"
"116","House","MARCY_KAPTUR","K000009","Marcy Kaptur","campaign","screen_name"
"116","House","MARKPOCAN","P000607","Mark Pocan","campaign","screen_name"
"116","House","MARKWAYNEMULLIN","M001190","Markwayne Mullin","campaign","screen_name"
"116","House","MAXROSE4NY","R000613","Max Rose","campaign","screen_name"
"116","House","MEUSER4CONGRESS","M001204","Dan Meuser","campaign","screen_name"
"116","House","MIKE_CA05","T000460","Mike Thompson","campaign","screen_name"
"116","House","MIKEKELLYFORPA","K000376","Mike Kelly","campaign","screen_name"
"116","House","MIKETURNEROH","T000463","Mike Turner","campaign","screen_name"
"116","House","MORGANGRIFFITH","G000568","Morgan Griffith","campaign","screen_name"
"116","House","PASCRELLFORNJ","P000096","Bill Pascrell","campaign","screen_name"
"116","House","PETESTAUBER","S001212","Pete Stauber","campaign","screen_name"
"116","House","RAJAFORCONGRESS","K000391","Raja Krishnamoorthi","campaign","screen_name"
"116","House","RASHIDATLAIB","T000481","Rashida Tlaib","campaign","screen_name"
"116","House","REELECTCOHEN","C001068","Steve Cohen","campaign","screen_name"
"116","House","REELECTWITTMAN","W000804","Rob Wittman","campaign","screen_name"
"116","House","REPAOC","O000172","Alexandria Ocasio-Cortez","office","screen_name"
"116","House","REPHAGEDORN","H001088","Jim Hagedorn","office","screen_name"
"116","House","REPLEEZELDIN","Z000017","Lee Zeldin","office","screen_name"
"116","House","REPMALINOWSKI","M001203","Tom Malinowski","office","screen_name"
"116","House","REPROSSSPANO","S001210","Ross Spano","office","screen_name"
"116","House","RICHHUDSON","H001067","Richard Hudson","campaign","screen_name"
"116","House","ROSA_DELAURO","D000216","Rosa DeLauro","campaign","screen_name"
"116","House","STEVESTIVERS","S001187","Steve Stivers","campaign","screen_name"
"116","House","TEAMMOULTON","M001196","Seth Moulton","office","screen_name"
"116","House","TIMBURCHETT","B001309","Tim Burchett","campaign","screen_name"
"116","House","TNDESJARLAIS","D000616","Scott DesJarlais","campaign","screen_name"
"116","House","TOMEMMER","E000294","Tom Emmer","campaign","screen_name"
"116","House","VGESCOBAR","E000299","Veronica Escobar","campaign","screen_name"
"116","House","VOTEGREGWALDEN","W000791","Greg Walden","campaign","screen_name"
"116","House","VOTELOUCORREA","C001110","Lou Correa","campaign","screen_name"
"116","House","VOTEMORELLE","M001206","Joseph Morelle","campaign","screen_name"
"116","House","WILDFORCONGRESS","W000826","Susan Wild","campaign","screen_name"
"116","House","STEVENHORSFORD","H001066","Steven Horsford","campaign","screen_name"
"116","House","STEVENPALAZZO","P000601","Steven Palazzo","campaign","screen_name"
"116","House","STEWARTFORUTAH","S001192","Chris Stewart","campaign","screen_name"
"116","House","SUSIELEENV","L000590","Susie Lee","campaign","screen_name"
"116","House","SUZANDELBENE","D000617","Suzan DelBene","campaign","screen_name"
"116","House","TEAMCALVERT","C000059","Ken Calvert","campaign","screen_name"
"116","House","TEAMCMR","M001159","Cathy McMorris Rodgers","campaign","screen_name"
"116","House","TEAMMEADOWS","M001187","Mark Meadows","campaign","screen_name"
"116","House","TEAMPELOSI","P000197","Nancy Pelosi","campaign","screen_name"
"116","House","TEAMVISCLOSKY","V000108","Pete Visclosky","campaign","screen_name"
"116","House","TIMRYAN","R000577","Tim Ryan","campaign","screen_name"
"116","House","TIMWALBERG","W000798","Tim Walberg","campaign","screen_name"
"116","House","TOM_SUOZZI","S001201","Thomas Suozzi","campaign","screen_name"
"116","House","TOMREEDCONGRESS","R000585","Tom Reed","campaign","screen_name"
"116","House","UPTONFORALLOFUS","U000031","Fred Upton","campaign","screen_name"
"116","House","VANTAYLORTX","T000479","Van Taylor","campaign","screen_name"
"116","House","VICKYH4CONGRESS","H001053","Vicky Hartzler","campaign","screen_name"
"116","House","VOTE4CLEAVER","C001061","Emanuel Cleaver","campaign","screen_name"
"116","House","VOTE_DAVIDSON","D000626","Warren Davidson","campaign","screen_name"
"116","House","VOTEYVETTE","C001067","Yvette Clarke","campaign","screen_name"
"116","House","WEBERFORTEXAS","W000814","Randy Weber","campaign","screen_name"
"116","House","WELCHFORVT","W000800","Peter Welch","campaign","screen_name"
"116","House","WILLHURD","H001073","Will Hurd","campaign","screen_name"
"116","House","XOCHFORCONGRESS","T000484","Xochitl Torres Small","campaign","screen_name"
"116","House","HAKEEM_JEFFRIES","J000294","Hakeem Jeffries","campaign","screen_name"
"116","House","REPGREGMURPHY","M001210","Greg Murphy","office","screen_name"
"116","House","COLLINSFORGA","C001093","Doug Collins","campaign","screen_name"
"116","House","REPDANBISHOP","B001311","Dan Bishop","office","screen_name"
"116","House","MIKELEVIN","L000593","Mike Levin","campaign","screen_name"
"116","House","REPRAULRUIZMD","R000599","Raul Ruiz","office","screen_name"
"116","Senate","WYDENPRESS","W000779","Ron Wyden","office","screen_name"
"116","Senate","TOMUDALLPRESS","U000039","Tom Udall","campaign","screen_name"
"116","Senate","SENMURPHYOFFICE","M001169","Chris Murphy","office","screen_name"
"116","Senate","SENCOONSOFFICE","C001088","Chris Coons","office","screen_name"
"116","Senate","JOHNKENNEDYLA","K000393","John Kennedy","campaign","screen_name"
"116","Senate","GRASSLEYPRESS","G000386","Chuck Grassley","office","screen_name"
"116","Senate","GARYPETERS","P000595","Gary Peters","campaign","screen_name"
"116","Senate","DIANNEFEINSTEIN","F000062","Dianne Feinstein","campaign","screen_name"
"116","Senate","SENJOHNHOEVEN","H001061","John Hoeven","office","screen_name"
"116","Senate","BOBMENENDEZNJ","M000639","Bob Menendez","campaign","screen_name"
"116","Senate","LINDSEYGRAHAMSC","G000359","Lindsey Graham","campaign","screen_name"
"116","Senate","MARTHAMCSALLY","M001197","Martha McSally","campaign","screen_name"
"116","Senate","SENATORTESTER","T000464","Jon Tester","office","screen_name"
"116","Senate","MIKECRAPO","C000880","Mike Crapo","office","screen_name"
"116","Senate","SENATORHASSAN","H001076","Maggie Hassan","office","screen_name"
"116","Senate","SENKEVINCRAMER","C001096","Kevin Cramer","office","screen_name"
"116","Senate","SENANGUSKING","K000383","Angus King","office","screen_name"
"116","Senate","SENTEDCRUZ","C001098","Ted Cruz","office","screen_name"
"116","Senate","SENATORSINEMA","S001191","Kyrsten Sinema","office","screen_name"
"116","Senate","MARTINHEINRICH","H001046","Martin Heinrich","office","screen_name"
"116","Senate","SENATEMAJLDR","M000355","Mitch McConnell","office","screen_name"
"116","Senate","JONIERNST","E000295","Joni Ernst","campaign","screen_name"
"116","Senate","BENSASSE","S001197","Ben Sasse","campaign","screen_name"
"116","Senate","DANSULLIVAN_AK","S001198","Dan Sullivan","campaign","screen_name"
"116","Senate","SENBOOKER","B001288","Cory Booker","office","screen_name"
"116","Senate","ROBPORTMAN","P000449","Rob Portman","campaign","screen_name"
"116","Senate","SENDAVIDPERDUE","P000612","David Perdue","office","screen_name"
"116","Senate","SENATORROUNDS","R000605","Mike Rounds","office","screen_name"
"116","Senate","SENTHOMTILLIS","T000476","Thom Tillis","office","screen_name"
"116","Senate","VANHOLLENFORMD","V000128","Chris Van Hollen","campaign","screen_name"
"116","Senate","SENKAMALAHARRIS","H001075","Kamala Harris","office","screen_name"
"116","Senate","SENJOHNKENNEDY","K000393","John Kennedy","office","screen_name"
"116","Senate","GILLIBRANDNY","G000555","Kirsten Gillibrand","office","screen_name"
"116","Senate","SENDOUGJONES","J000300","Doug Jones","office","screen_name"
"116","Senate","SENBILLCASSIDY","C001075","Bill Cassidy","office","screen_name"
"116","Senate","SENATORBRAUN","B001310","Mike Braun","office","screen_name"
"116","Senate","DRRANDPAUL","P000603","Rand Paul","campaign","screen_name"
"116","Senate","MICHAELBENNET","B001267","Michael Bennet","campaign","screen_name"
"116","Senate","BRIANSCHATZ","S001194","Brian Schatz","campaign","screen_name"
"116","Senate","BILLCASSIDY","C001075","Bill Cassidy","campaign","screen_name"
"116","Senate","SENATORTOMUDALL","U000039","Tom Udall","office","screen_name"
"116","Senate","SENGILLIBRAND","G000555","Kirsten Gillibrand","campaign","screen_name"
"116","Senate","SENSTABENOW","S000770","Debbie Stabenow","office","screen_name"
"116","Senate","SENATORISAKSON","I000055","Johnny Isakson","office","screen_name"
"116","Senate","TAMMYBALDWIN","B001230","Tammy Baldwin","campaign","screen_name"
"116","Senate","MAZIEHIRONO","H001042","Mazie Hirono","office","screen_name"
"116","Senate","SENATORCARDIN","C000141","Ben Cardin","office","screen_name"
"116","Senate","BOOZMAN4AR","B001236","John Boozman","campaign","screen_name"
"116","Senate","SENATORCANTWELL","C000127","Maria Cantwell","office","screen_name"
"116","Senate","SENRICKSCOTT","S001217","Rick Scott","office","screen_name"
"116","Senate","MURRAYCAMPAIGN","M001111","Patty Murray","campaign","screen_name"
"116","Senate","MAZIEFORHAWAII","H001042","Mazie Hirono","campaign","screen_name"
"116","Senate","TIMKAINE","K000384","Tim Kaine","office","screen_name"
"116","Senate","SENJOHNBARRASSO","B001261","John Barrasso","office","screen_name"
"116","Senate","BERNIESANDERS","S000033","Bernie Sanders","campaign","screen_name"
"116","Senate","SENATORTIMSCOTT","S001184","Tim Scott","office","screen_name"
"116","Senate","JEFFMERKLEY","M001176","Jeff Merkley","campaign","screen_name"
"116","Senate","SENATORLANKFORD","L000575","James Lankford","office","screen_name"
"116","Senate","SENTODDYOUNG","Y000064","Todd Young","office","screen_name"
"116","Senate","SENCORYGARDNER","G000562","Cory Gardner","office","screen_name"
"116","Senate","DOUGJONES","J000300","Doug Jones","campaign","screen_name"
"116","Senate","SENATORLEAHY","L000174","Patrick Leahy","office","screen_name"
"116","Senate","SENATORCARPER","C000174","Tom Carper","office","screen_name"
"116","Senate","JOHNNYISAKSON","I000055","Johnny Isakson","campaign","screen_name"
"116","Senate","SENATORWICKER","W000437","Roger Wicker","office","screen_name"
"116","Senate","SENBLUMENTHAL","B001277","Richard Blumenthal","office","screen_name"
"116","Senate","SENATORENZI","E000285","Mike Enzi","office","screen_name"
"116","Senate","SENJOHNTHUNE","T000250","John Thune","office","screen_name"
"116","Senate","DICKDURBIN","D000563","Dick Durbin","campaign","screen_name"
"116","Senate","TAMMYFORIL","D000622","Tammy Duckworth","campaign","screen_name"
"116","Senate","MAGGIE_HASSAN","H001076","Maggie Hassan","campaign","screen_name"
"116","Senate","JIMINHOFE","I000024","Jim Inhofe","office","screen_name"
"116","Senate","CHUCKGRASSLEY","G000386","Chuck Grassley","office","screen_name"
"116","Senate","STEVEDAINES","D000618","Steve Daines","office","screen_name"
"116","Senate","GRAHAMBLOG","G000359","Lindsey Graham","office","screen_name"
"116","Senate","MARCORUBIO","R000595","Marco Rubio","campaign","screen_name"
"116","Senate","JONTESTER","T000464","Jon Tester","campaign","screen_name"
"116","Senate","LISAMURKOWSKI","M001153","Lisa Murkowski","office","screen_name"
"116","Senate","JERRYMORAN","M000934","Jerry Moran","office","screen_name"
"116","Senate","SENROBPORTMAN","P000449","Rob Portman","office","screen_name"
"116","Senate","STABENOW","S000770","Debbie Stabenow","campaign","screen_name"
"116","Senate","CORYGARDNER","G000562","Cory Gardner","campaign","screen_name"
"116","Senate","SENATORBURR","B001135","Richard Burr","office","screen_name"
"116","Senate","SENMARKEY","M000133","Ed Markey","office","screen_name"
"116","Senate","SENAMYKLOBUCHAR","K000367","Amy Klobuchar","office","screen_name"
"116","Senate","TEDCRUZ","C001098","Ted Cruz","campaign","screen_name"
"116","Senate","PATTOOMEY","T000461","Pat Toomey","campaign","screen_name"
"116","Senate","KEVINCRAMER","C001096","Kevin Cramer","campaign","screen_name"
"116","Senate","SENSANDERS","S000033","Bernie Sanders","office","screen_name"
"116","Senate","JOHNBOOZMAN","B001236","John Boozman","office","screen_name"
"116","Senate","MARKWARNER","W000805","Mark Warner","office","screen_name"
"116","Senate","ROGERWICKER","W000437","Roger Wicker","campaign","screen_name"
"116","Senate","JOHNCORNYN","C001056","John Cornyn","office","screen_name"
"116","Senate","JEANNESHAHEEN","S001181","Jeanne Shaheen","campaign","screen_name"
"116","Senate","CHRISCOONS","C001088","Chris Coons","campaign","screen_name"
"116","Senate","CORYBOOKER","B001288","Cory Booker","campaign","screen_name"
"116","Senate","SENSCHUMER","S000148","Chuck Schumer","office","screen_name"
"116","Senate","CHRISVANHOLLEN","V000128","Chris Van Hollen","office","screen_name"
"116","Senate","SENATORMENENDEZ","M000639","Bob Menendez","office","screen_name"
"116","Senate","SENATORCOLLINS","C001035","Susan Collins","office","screen_name"
"116","Senate","KYRSTENSINEMA","S001191","Kyrsten Sinema","campaign","screen_name"
"116","Senate","SENSHELBY","S000320","Richard Shelby","office","screen_name"
"116","Senate","ROYBLUNT","B000575","Roy Blunt","office","screen_name"
"116","Senate","LAMARALEXANDER","A000360","Lamar Alexander","campaign","screen_name"
"116","Senate","THOMTILLIS","T000476","Thom Tillis","campaign","screen_name"
"116","Senate","SHERRODBROWN","B000944","Sherrod Brown","campaign","screen_name"
"116","Senate","JOHNTHUNE","T000250","John Thune","campaign","screen_name"
"116","Senate","SENJEFFMERKLEY","M001176","Jeff Merkley","office","screen_name"
"116","Senate","KAMALAHARRIS","H001075","Kamala Harris","campaign","screen_name"
"116","Senate","AMYKLOBUCHAR","K000367","Amy Klobuchar","campaign","screen_name"
"116","Senate","MARIACANTWELL","C000127","Maria Cantwell","campaign","screen_name"
"116","Senate","SENSHERRODBROWN","B000944","Sherrod Brown","office","screen_name"
"116","Senate","TINASMITHMN","S001203","Tina Smith","campaign","screen_name"
"116","Senate","MITTROMNEY","R000615","Mitt Romney","campaign","screen_name"
"116","Senate","TODDYOUNGIN","Y000064","Todd Young","campaign","screen_name"
"116","Senate","VOTEMARSHA","B001243","Marsha Blackburn","campaign","screen_name"
"116","Senate","SENPATROBERTS","R000307","Pat Roberts","office","screen_name"
"116","Senate","SENALEXANDER","A000360","Lamar Alexander","office","screen_name"
"116","Senate","VOTETIMSCOTT","S001184","Tim Scott","campaign","screen_name"
"116","Senate","SENMIKELEE","L000577","Mike Lee","office","screen_name"
"116","Senate","BOB_CASEY","C001070","Bob Casey Jr.","campaign","screen_name"
"116","Senate","SENATORSHAHEEN","S001181","Jeanne Shaheen","office","screen_name"
"116","Senate","JOEMANCHINWV","M001183","Joe Manchin","campaign","screen_name"
"116","Senate","WYDENFOROREGON","W000779","Ron Wyden","campaign","screen_name"
"116","Senate","RONJOHNSONWI","J000293","Ron Johnson","campaign","screen_name"
"116","Senate","CHRISMURPHYCT","M001169","Chris Murphy","campaign","screen_name"
"116","Senate","LISAFORSENATE","M001153","Lisa Murkowski","campaign","screen_name"
"116","Senate","CAPITOFORWV","C001047","Shelley Moore Capito","campaign","screen_name"
"116","Senate","SENBOBCASEY","C001070","Bob Casey Jr.","office","screen_name"
"116","Senate","SENCAPITO","C001047","Shelley Moore Capito","office","screen_name"
"116","Senate","BURRFORSENATE","B001135","Richard Burr","campaign","screen_name"
"116","Senate","RANDPAUL","P000603","Rand Paul","office","screen_name"
"116","Senate","SENTOOMEY","T000461","Pat Toomey","office","screen_name"
"116","Senate","SENATORBENNET","B001267","Michael Bennet","office","screen_name"
"116","Senate","SENRONJOHNSON","J000293","Ron Johnson","office","screen_name"
"116","Senate","SEN_JOEMANCHIN","M001183","Joe Manchin","office","screen_name"
"116","Senate","SENGARYPETERS","P000595","Gary Peters","office","screen_name"
"116","Senate","SENWHITEHOUSE","W000802","Sheldon Whitehouse","office","screen_name"
"116","Senate","SENATORDURBIN","D000563","Dick Durbin","office","screen_name"
"116","Senate","RONWYDEN","W000779","Ron Wyden","office","screen_name"
"116","Senate","CINDYHYDESMITH","H001079","Cindy Hyde-Smith","campaign","screen_name"
"116","Senate","BENCARDINFORMD","C000141","Ben Cardin","campaign","screen_name"
"116","Senate","MARSHABLACKBURN","B001243","Marsha Blackburn","office","screen_name"
"116","Senate","PATTYMURRAY","M001111","Patty Murray","office","screen_name"
"116","Senate","SCOTTFORFLORIDA","S001217","Rick Scott","campaign","screen_name"
"116","Senate","DEBFISCHERNE","F000463","Deb Fischer","campaign","screen_name"
"116","Senate","TOMCOTTONAR","C001095","Tom Cotton","campaign","screen_name"
"116","Senate","EWARREN","W000817","Elizabeth Warren","campaign","screen_name"
"116","Senate","TOMCARPERFORDE","C000174","Tom Carper","campaign","screen_name"
"116","Senate","ROYBLUNTMO","B000575","Roy Blunt","campaign","screen_name"
"116","Senate","MARKWARNERVA","W000805","Mark Warner","campaign","screen_name"
"116","Senate","SENFEINSTEIN","F000062","Dianne Feinstein","office","screen_name"
"116","Senate","SENJACKREED","R000122","Jack Reed","office","screen_name"
"116","Senate","PATROBERTS","R000307","Pat Roberts","campaign","screen_name"
"116","Senate","SHELDONFORRI","W000802","Sheldon Whitehouse","campaign","screen_name"
"116","Senate","SENTOMCOTTON","C001095","Tom Cotton","office","screen_name"
"116","Senate","SENWARREN","W000817","Elizabeth Warren","office","screen_name"
"116","Senate","SENDUCKWORTH","D000622","Tammy Duckworth","office","screen_name"
"116","Senate","SENATORFISCHER","F000463","Deb Fischer","office","screen_name"
"116","Senate","SENATORBALDWIN","B001230","Tammy Baldwin","office","screen_name"
"116","Senate","SENATORRISCH","R000584","Jim Risch","office","screen_name"
"116","Senate","EDMARKEY","M000133","Ed Markey","campaign","screen_name"
"116","Senate","SENBRIANSCHATZ","S001194","Brian Schatz","office","screen_name"
"116","Senate","PERDUESENATE","P000612","David Perdue","campaign","screen_name"
"116","Senate","BRAUN4INDIANA","B001310","Mike Braun","campaign","screen_name"
"116","Senate","CHUCKSCHUMER","S000148","Chuck Schumer","campaign","screen_name"
"116","Senate","HAWLEYMO","H001089","Josh Hawley","campaign","screen_name"
"116","Senate","SENJONIERNST","E000295","Joni Ernst","office","screen_name"
"116","Senate","SENDANSULLIVAN","S001198","Dan Sullivan","office","screen_name"
"116","Senate","SENSASSE","S001197","Ben Sasse","office","screen_name"
"116","Senate","SENMCSALLYAZ","M001197","Martha McSally","office","screen_name"
"116","Senate","CATHERINEFORNV","C001113","Catherine Cortez Masto","campaign","screen_name"
"116","Senate","ROSENFORNEVADA","R000608","Jacky Rosen","campaign","screen_name"
"116","Senate","SENCORTEZMASTO","C001113","Catherine Cortez Masto","office","screen_name"
"116","Senate","SENJACKYROSEN","R000608","Jacky Rosen","office","screen_name"
"116","Senate","SENTINASMITH","S001203","Tina Smith","office","screen_name"
"116","Senate","SENHYDESMITH","H001079","Cindy Hyde-Smith","office","screen_name"
"116","Senate","SENATORROMNEY","R000615","Mitt Romney","office","screen_name"
"116","Senate","SENRUBIOPRESS","R000595","Marco Rubio","office","screen_name"
"116","Senate","SENHAWLEYPRESS","H001089","Josh Hawley","office","screen_name"
"116","Senate","MCCONNELLPRESS","M000355","Mitch McConnell","office","screen_name"
"116","Senate","INHOFEPRESS","I000024","Jim Inhofe","office","screen_name"
"116","Senate","SENATORLOEFFLER","L000594","Kelly Loeffler","office","screen_name"
